"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"603128.SH","华贸物流","2014-04-18","60.2779","10.8666","52.6838","3.3195"
"603128.SH","华贸物流","2014-04-25","46.3745","10.0245","48.6009","3.0622"
"603128.SH","华贸物流","2014-04-30","44.2623","9.5679","46.3873","2.9227"
"603128.SH","华贸物流","2014-05-09","42.2440","9.1316","44.2721","2.7895"
"603128.SH","华贸物流","2014-05-16","46.0929","9.9636","48.3057","3.0436"
"603128.SH","华贸物流","2014-05-23","46.0929","9.9636","48.3057","3.0436"
"603128.SH","华贸物流","2014-05-30","45.0133","9.7303","47.1744","2.9723"
"603128.SH","华贸物流","2014-06-06","46.7031","10.0955","48.9452","3.0839"
"603128.SH","华贸物流","2014-06-13","46.2807","10.0042","48.5025","3.0560"
"603128.SH","华贸物流","2014-06-20","43.9338","9.4969","46.0430","2.9011"
"603128.SH","华贸物流","2014-06-27","44.7786","9.6795","46.9284","2.9568"
"603128.SH","华贸物流","2014-07-04","46.7970","10.1158","49.0436","3.0901"
"603128.SH","华贸物流","2014-07-11","45.6235","9.8622","47.8138","3.0126"
"603128.SH","华贸物流","2014-07-18","46.9378","10.1463","49.1912","3.0994"
"603128.SH","华贸物流","2014-07-25","47.7827","10.3289","50.0766","3.1552"
"603128.SH","华贸物流","2014-08-01","48.6745","10.5217","51.0113","3.2141"
"603128.SH","华贸物流","2014-08-08","50.7397","11.0507","53.1757","3.3505"
"603128.SH","华贸物流","2014-08-15","52.8519","11.5107","55.3893","3.4899"
"603128.SH","华贸物流","2014-08-22","52.9458","11.5312","55.4877","3.4961"
"603128.SH","华贸物流","2014-08-29","49.5391","11.4699","55.1925","3.4775"
"603128.SH","华贸物流","2014-09-05","52.3649","12.1241","58.3408","3.6759"
"603128.SH","华贸物流","2014-09-12","54.7050","12.6659","60.9479","3.8402"
"603128.SH","华贸物流","2014-09-19","56.3827","13.0544","62.8171","3.9580"
"603128.SH","华贸物流","2014-09-26","55.6322","12.8806","61.9809","3.9053"
"603128.SH","华贸物流","2014-09-30","56.4269","13.0646","62.8663","3.9611"
"603128.SH","华贸物流","2014-10-10","56.0295","12.9726","62.4236","3.9332"
"603128.SH","华贸物流","2014-10-17","52.7622","12.2161","58.7835","3.7038"
"603128.SH","华贸物流","2014-10-24","45.5878","11.9094","57.3077","3.6108"
"603128.SH","华贸物流","2014-10-31","48.0140","12.5432","60.3576","3.8030"
"603128.SH","华贸物流","2014-11-07","50.1270","13.0953","63.0139","3.9703"
"603128.SH","华贸物流","2014-11-14","48.0531","12.5535","60.4068","3.8061"
"603128.SH","华贸物流","2014-11-21","47.7009","12.4615","59.9641","3.7782"
"603128.SH","华贸物流","2014-11-28","58.8533","15.3749","73.9835","4.6615"
"603128.SH","华贸物流","2014-12-05","54.5097","14.2402","68.5233","4.3175"
"603128.SH","华贸物流","2014-12-12","55.0184","14.3731","69.1628","4.3578"
"603128.SH","华贸物流","2014-12-19","62.2968","16.2745","78.3124","4.9343"
"603128.SH","华贸物流","2014-12-26","58.6185","15.3136","73.6884","4.6429"
"603128.SH","华贸物流","2014-12-31","56.9750","14.8842","50.2263","4.2239"
"603128.SH","华贸物流","2015-01-09","58.3837","15.2522","51.4682","4.3284"
"603128.SH","华贸物流","2015-01-16","55.1750","14.4140","48.6395","4.0905"
"603128.SH","华贸物流","2015-01-23","57.8750","15.1193","51.0197","4.2906"
"603128.SH","华贸物流","2015-01-30","59.8707","15.6407","52.7790","4.4386"
"603128.SH","华贸物流","2015-02-06","65.5447","17.1230","57.7810","4.8592"
"603128.SH","华贸物流","2015-02-13","66.4056","17.3479","58.5399","4.9231"
"603128.SH","华贸物流","2015-02-17","64.9969","16.9799","57.2980","4.8186"
"603128.SH","华贸物流","2015-02-27","64.1751","16.7652","56.5736","4.7577"
"603128.SH","华贸物流","2015-03-06","63.7838","16.6630","56.2287","4.7287"
"603128.SH","华贸物流","2015-03-13","70.8274","18.5031","62.4380","5.2509"
"603128.SH","华贸物流","2015-03-20","77.0102","20.1182","67.8883","5.7092"
"603128.SH","华贸物流","2015-03-27","82.9972","21.6823","73.1662","6.1531"
"603128.SH","华贸物流","2015-04-03","95.4162","28.2759","95.4162","8.0243"
"603128.SH","华贸物流","2015-04-10","93.0705","27.5808","93.0705","7.8270"
"603128.SH","华贸物流","2015-04-17","88.4480","26.2110","88.4480","7.4383"
"603128.SH","华贸物流","2015-04-24","84.1709","26.1292","88.1721","7.4151"
"603128.SH","华贸物流","2015-04-30","81.5694","25.3216","85.4469","7.1859"
"603128.SH","华贸物流","2015-05-08","77.5189","24.0642","81.2038","6.8291"
"603128.SH","华贸物流","2015-05-15","84.6320","26.2723","88.6550","7.4557"
"603128.SH","华贸物流","2015-05-22","99.2532","30.8112","103.9713","8.7437"
"603128.SH","华贸物流","2015-05-29","98.8910","30.6987","103.5918","8.7118"
"603128.SH","华贸物流","2015-06-05","116.7394","36.2394","122.2887","10.2842"
"603128.SH","华贸物流","2015-06-12","121.7120","37.9060","127.4976","10.7222"
"603128.SH","华贸物流","2015-06-19","93.5891","29.1474","98.0379","8.2448"
"603128.SH","华贸物流","2015-06-26","80.2851","25.0040","84.1015","7.0727"
"603128.SH","华贸物流","2015-07-03","57.0360","17.7633","59.7473","5.0246"
"603128.SH","华贸物流","2015-07-10","50.2523","15.6506","52.6411","4.4270"
"603128.SH","华贸物流","2015-07-17","64.4784","20.0811","67.5434","5.6802"
"603128.SH","华贸物流","2015-07-24","68.8911","21.4554","72.1659","6.0690"
"603128.SH","华贸物流","2015-07-31","68.8911","21.4554","72.1659","6.0690"
"603128.SH","华贸物流","2015-08-07","68.8911","21.4554","72.1659","6.0690"
"603128.SH","华贸物流","2015-08-14","68.8911","21.4554","72.1659","6.0690"
"603128.SH","华贸物流","2015-08-21","65.1215","21.4554","72.1659","6.0690"
"603128.SH","华贸物流","2015-08-26","65.1215","21.4554","72.1659","6.0690"
"603158.SH","腾龙股份","2015-03-20","24.9848","20.9200","24.9848","6.4401"
"603158.SH","腾龙股份","2015-03-27","39.9255","33.4300","39.9255","10.2913"
"603158.SH","腾龙股份","2015-04-03","41.8364","35.0300","41.8364","10.7838"
"603158.SH","腾龙股份","2015-04-10","41.5856","34.8200","41.5856","10.7192"
"603158.SH","腾龙股份","2015-04-17","40.5705","33.9700","40.5705","10.4575"
"603158.SH","腾龙股份","2015-04-24","42.4575","35.5500","42.4575","10.9439"
"603158.SH","腾龙股份","2015-04-30","45.0171","39.5400","47.2227","12.1722"
"603158.SH","腾龙股份","2015-05-08","45.1765","39.6800","47.3899","12.2153"
"603158.SH","腾龙股份","2015-05-15","57.4611","50.4700","60.2765","15.5370"
"603158.SH","腾龙股份","2015-05-22","68.8805","60.5000","72.2553","18.6247"
"603158.SH","腾龙股份","2015-05-29","76.8160","67.4700","80.5796","20.7704"
"603158.SH","腾龙股份","2015-06-05","71.5218","62.8200","75.0261","19.3389"
"603158.SH","腾龙股份","2015-06-12","74.6186","65.5400","78.2746","20.1762"
"603158.SH","腾龙股份","2015-06-19","62.0494","54.5000","65.0895","16.7776"
"603158.SH","腾龙股份","2015-06-26","55.3776","48.6400","58.0909","14.9736"
"603158.SH","腾龙股份","2015-07-03","59.2372","52.0300","62.1396","16.0172"
"603158.SH","腾龙股份","2015-07-10","52.2808","45.9200","54.8424","14.1363"
"603158.SH","腾龙股份","2015-07-17","54.0569","47.4800","56.7055","14.6165"
"603158.SH","腾龙股份","2015-07-24","65.2372","57.3000","68.4336","17.6396"
"603158.SH","腾龙股份","2015-07-31","61.8330","54.3100","64.8626","16.7191"
"603158.SH","腾龙股份","2015-08-07","67.5712","59.3500","70.8819","18.2707"
"603158.SH","腾龙股份","2015-08-14","67.2296","59.0500","70.5236","18.1783"
"603158.SH","腾龙股份","2015-08-21","58.9298","51.7600","61.8171","15.9341"
"603158.SH","腾龙股份","2015-08-26","51.1606","46.7400","55.8217","14.3887"
"603166.SH","福达股份","2014-11-28","31.8134","9.1900","29.3444","5.7094"
"603166.SH","福达股份","2014-12-05","51.2338","14.8000","47.2576","9.1947"
"603166.SH","福达股份","2014-12-12","82.5280","23.8400","76.1230","14.8109"
"603166.SH","福达股份","2014-12-19","60.0959","17.3600","55.4319","10.7851"
"603166.SH","福达股份","2014-12-26","63.1076","18.2300","58.2098","11.3256"
"603166.SH","福达股份","2014-12-31","60.3036","17.4200","69.0927","7.3896"
"603166.SH","福达股份","2015-01-09","61.4460","17.7500","70.4016","7.5296"
"603166.SH","福达股份","2015-01-16","59.9228","17.3100","68.6564","7.3430"
"603166.SH","福达股份","2015-01-23","65.9809","19.0600","75.5974","8.0853"
"603166.SH","福达股份","2015-01-30","61.6191","17.8000","70.5999","7.5508"
"603166.SH","福达股份","2015-02-06","57.8458","16.7100","66.2766","7.0884"
"603166.SH","福达股份","2015-02-13","59.5420","17.2000","68.2201","7.2963"
"603166.SH","福达股份","2015-02-17","59.4382","17.1700","68.1011","7.2836"
"603166.SH","福达股份","2015-02-27","60.1998","17.3900","68.9737","7.3769"
"603166.SH","福达股份","2015-03-06","60.7190","17.5400","69.5687","7.4405"
"603166.SH","福达股份","2015-03-13","59.7497","17.2600","68.4581","7.3217"
"603166.SH","福达股份","2015-03-20","65.1501","18.8200","74.6455","7.9835"
"603166.SH","福达股份","2015-03-27","68.8887","19.9000","78.9291","8.4416"
"603166.SH","福达股份","2015-04-03","80.1983","20.2200","80.1983","8.5774"
"603166.SH","福达股份","2015-04-10","76.9063","19.3900","76.9063","8.2253"
"603166.SH","福达股份","2015-04-17","83.4507","21.0400","83.4507","8.9252"
"603166.SH","福达股份","2015-04-24","82.4591","20.7900","82.4591","8.8192"
"603166.SH","福达股份","2015-04-30","85.8905","20.2000","80.1190","8.5689"
"603166.SH","福达股份","2015-05-08","78.4921","18.6004","73.2176","7.8308"
"603166.SH","福达股份","2015-05-15","98.6041","23.3664","91.9782","9.8373"
"603166.SH","福达股份","2015-05-22","126.9224","30.0771","118.3936","12.6625"
"603166.SH","福达股份","2015-05-29","152.1793","36.0622","141.9534","15.1822"
"603166.SH","福达股份","2015-06-05","196.6128","46.5917","183.4011","19.6151"
"603166.SH","福达股份","2015-06-12","198.5262","47.0451","185.1859","19.8060"
"603166.SH","福达股份","2015-06-19","139.5084","33.0596","130.1338","13.9181"
"603166.SH","福达股份","2015-06-26","121.9051","28.8881","113.7134","12.1619"
"603166.SH","福达股份","2015-07-03","156.6014","37.1101","146.0783","15.6234"
"603166.SH","福达股份","2015-07-10","185.2600","43.9014","172.8111","18.4825"
"603166.SH","福达股份","2015-07-17","172.0787","40.7778","160.5156","17.1675"
"603166.SH","福达股份","2015-07-24","189.3419","44.8687","176.6187","18.8898"
"603166.SH","福达股份","2015-07-31","180.9681","35.6592","140.3669","15.0125"
"603166.SH","福达股份","2015-08-07","183.7294","36.2033","142.5087","15.2416"
"603166.SH","福达股份","2015-08-14","197.0246","38.8231","152.8210","16.3445"
"603166.SH","福达股份","2015-08-21","188.8429","37.2109","146.4749","15.6658"
"603166.SH","福达股份","2015-08-26","142.0541","27.9913","110.1834","11.7844"
"603167.SH","渤海轮渡","2012-09-07","20.3654","11.7500","20.3654","4.7168"
"603167.SH","渤海轮渡","2012-09-14","19.0828","11.0100","19.0828","4.4197"
"603167.SH","渤海轮渡","2012-09-21","15.9283","9.1900","15.9283","3.6891"
"603167.SH","渤海轮渡","2012-09-28","15.1657","8.7500","15.1657","3.5125"
"603167.SH","渤海轮渡","2012-10-12","15.4084","8.8900","15.4084","3.5687"
"603167.SH","渤海轮渡","2012-10-19","15.3390","8.8500","15.3390","3.5526"
"603167.SH","渤海轮渡","2012-10-26","14.1951","8.1900","14.1951","3.2877"
"603167.SH","渤海轮渡","2012-11-02","16.5400","8.3500","14.4724","3.3519"
"603167.SH","渤海轮渡","2012-11-09","15.5495","7.8500","13.6058","3.1512"
"603167.SH","渤海轮渡","2012-11-16","15.2722","7.7100","13.3632","3.0950"
"603167.SH","渤海轮渡","2012-11-23","15.7080","7.9300","13.7445","3.1833"
"603167.SH","渤海轮渡","2012-11-30","13.8856","7.0100","12.1499","2.8140"
"603167.SH","渤海轮渡","2012-12-07","14.5987","7.3700","12.7739","2.9585"
"603167.SH","渤海轮渡","2012-12-14","15.4505","7.8000","13.5192","3.1311"
"603167.SH","渤海轮渡","2012-12-21","15.9061","8.0300","13.9178","3.2235"
"603167.SH","渤海轮渡","2012-12-28","18.6991","9.4400","16.3616","3.7895"
"603167.SH","渤海轮渡","2013-01-04","18.2831","9.2300","20.9699","1.8231"
"603167.SH","渤海轮渡","2013-01-11","17.8869","9.0300","20.5155","1.7836"
"603167.SH","渤海轮渡","2013-01-18","19.0160","9.6000","21.8105","1.8961"
"603167.SH","渤海轮渡","2013-01-25","19.8678","10.0300","22.7874","1.9811"
"603167.SH","渤海轮渡","2013-02-01","20.0460","10.1200","22.9919","1.9989"
"603167.SH","渤海轮渡","2013-02-08","18.9368","9.5600","21.7196","1.8882"
"603167.SH","渤海轮渡","2013-02-22","18.3029","9.2400","20.9926","1.8250"
"603167.SH","渤海轮渡","2013-03-01","20.5155","9.0300","20.5155","1.7836"
"603167.SH","渤海轮渡","2013-03-08","19.2205","8.4600","19.2205","1.6710"
"603167.SH","渤海轮渡","2013-03-15","20.3337","8.9500","20.3337","1.7678"
"603167.SH","渤海轮渡","2013-03-22","20.8335","9.1700","20.8335","1.8112"
"603167.SH","渤海轮渡","2013-03-29","18.2435","8.0300","18.2435","1.5860"
"603167.SH","渤海轮渡","2013-04-03","17.7664","7.8200","17.7664","1.5446"
"603167.SH","渤海轮渡","2013-04-12","17.3575","7.6400","17.3575","1.5090"
"603167.SH","渤海轮渡","2013-04-19","18.1072","7.9700","18.1072","1.5742"
"603167.SH","渤海轮渡","2013-04-26","16.6378","7.3800","16.7668","1.4577"
"603167.SH","渤海轮渡","2013-05-03","16.9309","7.5100","17.0621","1.4833"
"603167.SH","渤海轮渡","2013-05-10","17.6523","7.8300","17.7892","1.5465"
"603167.SH","渤海轮渡","2013-05-17","18.2385","8.0900","18.3799","1.5979"
"603167.SH","渤海轮渡","2013-05-24","18.2159","8.0800","18.3571","1.5959"
"603167.SH","渤海轮渡","2013-05-31","19.2079","8.5200","19.3568","1.6828"
"603167.SH","渤海轮渡","2013-06-07","17.4945","7.7600","17.6301","1.5327"
"603167.SH","渤海轮渡","2013-06-14","16.9760","7.5300","17.1076","1.4873"
"603167.SH","渤海轮渡","2013-06-21","16.1869","7.1800","16.3124","1.4182"
"603167.SH","渤海轮渡","2013-06-28","15.0372","6.8372","15.1537","1.3174"
"603167.SH","渤海轮渡","2013-07-05","15.5557","7.0730","15.6763","1.3629"
"603167.SH","渤海轮渡","2013-07-12","16.7956","7.6368","16.9258","1.4715"
"603167.SH","渤海轮渡","2013-07-19","17.2014","7.8213","17.3348","1.5070"
"603167.SH","渤海轮渡","2013-07-26","17.0211","7.7393","17.1530","1.4912"
"603167.SH","渤海轮渡","2013-08-02","19.0888","7.9341","17.5847","1.5288"
"603167.SH","渤海轮渡","2013-08-09","19.0395","7.9136","17.5392","1.5248"
"603167.SH","渤海轮渡","2013-08-16","18.2503","7.5855","16.8122","1.4616"
"603167.SH","渤海轮渡","2013-08-23","17.9543","7.4625","16.5396","1.4379"
"603167.SH","渤海轮渡","2013-08-30","21.5304","8.9489","19.8339","1.7243"
"603167.SH","渤海轮渡","2013-09-06","19.4834","8.0981","17.9482","1.5604"
"603167.SH","渤海轮渡","2013-09-13","19.7054","8.1903","18.1527","1.5781"
"603167.SH","渤海轮渡","2013-09-18","19.6314","8.1596","18.0845","1.5722"
"603167.SH","渤海轮渡","2013-09-27","18.8668","7.8418","17.3802","1.5110"
"603167.SH","渤海轮渡","2013-09-30","18.9408","7.8726","17.4484","1.5169"
"603167.SH","渤海轮渡","2013-10-11","20.0013","8.3133","18.4253","1.6018"
"603167.SH","渤海轮渡","2013-10-18","20.1246","8.3646","18.5389","1.6117"
"603167.SH","渤海轮渡","2013-10-25","19.3107","8.0263","17.7892","1.5465"
"603167.SH","渤海轮渡","2013-11-01","18.0704","8.4671","18.7661","1.6315"
"603167.SH","渤海轮渡","2013-11-08","17.5016","8.2006","18.1754","1.5801"
"603167.SH","渤海轮渡","2013-11-15","18.4423","8.6414","19.1523","1.6651"
"603167.SH","渤海轮渡","2013-11-22","18.6392","8.7336","19.3568","1.6828"
"603167.SH","渤海轮渡","2013-11-29","19.9518","9.3487","20.7199","1.8013"
"603167.SH","渤海轮渡","2013-12-06","19.0986","8.9489","19.8339","1.7243"
"603167.SH","渤海轮渡","2013-12-13","18.8798","8.8464","19.6067","1.7046"
"603167.SH","渤海轮渡","2013-12-20","17.8954","8.3851","18.5843","1.6157"
"603167.SH","渤海轮渡","2013-12-27","18.2016","8.5286","18.9024","1.6433"
"603167.SH","渤海轮渡","2014-01-03","17.7422","8.3133","16.7176","1.5080"
"603167.SH","渤海轮渡","2014-01-10","15.9483","7.4728","15.0273","1.3555"
"603167.SH","渤海轮渡","2014-01-17","16.0358","7.5138","15.1097","1.3630"
"603167.SH","渤海轮渡","2014-01-24","16.8015","7.8726","15.8312","1.4280"
"603167.SH","渤海轮渡","2014-01-30","19.1423","8.9694","18.0368","1.6270"
"603167.SH","渤海轮渡","2014-02-07","20.0393","9.3897","18.8820","1.7032"
"603167.SH","渤海轮渡","2014-02-14","21.8988","10.2610","20.6341","1.8613"
"603167.SH","渤海轮渡","2014-02-21","20.7175","9.7074","19.5210","1.7609"
"603167.SH","渤海轮渡","2014-02-28","19.5580","9.1642","18.4285","1.6623"
"603167.SH","渤海轮渡","2014-03-07","20.7175","9.7074","19.5210","1.7609"
"603167.SH","渤海轮渡","2014-03-14","19.4924","9.1334","18.3666","1.6567"
"603167.SH","渤海轮渡","2014-03-21","18.5315","9.2154","18.5315","1.6716"
"603167.SH","渤海轮渡","2014-03-28","18.4285","9.1642","18.4285","1.6623"
"603167.SH","渤海轮渡","2014-04-04","19.2942","9.5947","19.2942","1.7404"
"603167.SH","渤海轮渡","2014-04-11","19.0881","9.4922","19.0881","1.7218"
"603167.SH","渤海轮渡","2014-04-18","19.9127","9.9022","19.9127","1.7962"
"603167.SH","渤海轮渡","2014-04-25","17.4675","9.0104","18.1193","1.6344"
"603167.SH","渤海轮渡","2014-04-30","17.7457","9.1539","18.4079","1.6605"
"603167.SH","渤海轮渡","2014-05-09","17.1297","8.8361","17.7688","1.6028"
"603167.SH","渤海轮渡","2014-05-16","16.9906","8.9157","17.6246","1.5898"
"603167.SH","渤海轮渡","2014-05-23","17.2887","9.0721","17.9338","1.6177"
"603167.SH","渤海轮渡","2014-05-30","17.0303","8.9365","17.6658","1.5935"
"603167.SH","渤海轮渡","2014-06-06","16.6726","8.7488","17.2947","1.5601"
"603167.SH","渤海轮渡","2014-06-13","16.9508","8.8948","17.5833","1.5861"
"603167.SH","渤海轮渡","2014-06-20","16.0765","8.4360","16.6763","1.5043"
"603167.SH","渤海轮渡","2014-06-27","18.5207","9.7186","19.2118","1.7330"
"603167.SH","渤海轮渡","2014-07-04","17.2887","9.0721","17.9338","1.6177"
